Batch_Name	Plate_Name	Well_Count	Images_per_site	Sites_per_well_Median	Sites_per_well_mad
2021_04_07_Batch1	BR00122970	384	8	9	0.000
2021_04_07_Batch1	BR00122971	384	8	9	0.000
2021_04_07_Batch1	BR00122972	384	8	9	0.000
2021_04_07_Batch1	BR00122973	384	8	9	0.000
2021_04_07_Batch1	BR00122974	384	8	9	0.000
2021_04_07_Batch1	BR00122975	384	8	9	0.000
2021_04_07_Batch1	BR00122977	384	8	9	0.000
2021_04_07_Batch1	BR00122978	384	8	9	0.000
