Paired,Statistics,P-value,Variables,logp,index
"JWG-071, JWG-119",-7.062945472532028,0.00014112874312152397,Cells_AreaShape_Zernike_3_1,3.850384526232858,53
"AX15836, JWG-119",-9.106416616399601,6.373063303178173e-06,Cells_AreaShape_Zernike_3_1,5.195651767682942,54
"DMSO, JWG-071",-0.35766259829572583,0.7294003834689564,Cells_AreaShape_Zernike_3_3,0.13703401269976975,55
"DMSO, AX15836",-1.1869566210917464,0.27082757763664544,Cells_AreaShape_Zernike_3_3,0.5673071147076648,56
"DMSO, JWG-119",7.79345273440964,0.00010571833761134179,Cells_AreaShape_Zernike_3_3,3.975849674635081,57
"JWG-071, AX15836",-0.7915988486745705,0.4435334764297205,Cells_AreaShape_Zernike_3_3,0.353073595493982,58
"JWG-071, JWG-119",7.780356667856351,9.022670619752387e-05,Cells_AreaShape_Zernike_3_3,4.044664896631565,59
"AX15836, JWG-119",7.887445024292905,6.660482099259077e-05,Cells_AreaShape_Zernike_3_3,4.176494334572891,60
"DMSO, JWG-071",-7.365386332579321,9.00194920883752e-05,Cells_AreaShape_Zernike_4_0,4.045663441784545,61
"DMSO, AX15836",1.9997801990295894,0.07977740679943028,Cells_AreaShape_Zernike_4_0,1.098120084734649,62
"DMSO, JWG-119",-9.420800964955216,3.109023734765563e-05,Cells_AreaShape_Zernike_4_0,4.507375962473255,63
"JWG-071, AX15836",7.1562599269657605,5.946208928540134e-06,Cells_AreaShape_Zernike_4_0,5.2257598353063255,64
"JWG-071, JWG-119",-8.104698097370019,6.352122443799021e-05,Cells_AreaShape_Zernike_4_0,4.197081139020233,65
"AX15836, JWG-119",-9.619428599722383,2.20061228246076e-05,Cells_AreaShape_Zernike_4_0,4.6574564674059395,66
"DMSO, JWG-071",-6.61109701556022,0.00010409358696783338,Cells_AreaShape_Zernike_4_2,3.982576025823513,67
"DMSO, AX15836",3.934322985843628,0.004076400140668244,Cells_AreaShape_Zernike_4_2,2.3897231920957314,68
"DMSO, JWG-119",2.491431260319448,0.041371959546555176,Cells_AreaShape_Zernike_4_2,1.383293908640342,69
"JWG-071, AX15836",7.62291824479886,3.003470368381126e-06,Cells_AreaShape_Zernike_4_2,5.52237664835523,70
"JWG-071, JWG-119",3.3686851471872594,0.011377067711191775,Cells_AreaShape_Zernike_4_2,1.9439696571804532,71
"AX15836, JWG-119",1.8304916554055701,0.10788828682323609,Cells_AreaShape_Zernike_4_2,0.9670257030850614,72
"DMSO, JWG-071",-15.896112451263132,5.875096606860769e-09,Cells_AreaShape_Zernike_4_4,8.230984987697656,73
"DMSO, AX15836",1.4213110447238293,0.19493185001384672,Cells_AreaShape_Zernike_4_4,0.7101171954890046,74
"DMSO, JWG-119",3.8454623067715366,0.006304132017924379,Cells_AreaShape_Zernike_4_4,2.2003747006492547,75
"JWG-071, AX15836",8.025338710027809,1.85966127427721e-05,Cells_AreaShape_Zernike_4_4,4.73056615261475,76
"JWG-071, JWG-119",4.97796609862557,0.001566785819203631,Cells_AreaShape_Zernike_4_4,2.8049903678552686,77
"AX15836, JWG-119",3.57331043796623,0.00834840344752547,Cells_AreaShape_Zernike_4_4,2.078396571250063,78
"DMSO, JWG-071",-3.0970482702656903,0.014826235365104202,Cells_AreaShape_Zernike_5_3,1.8289691097751406,79
"DMSO, AX15836",1.9121354620862898,0.0938659083565124,Cells_AreaShape_Zernike_5_3,1.0274921127500762,80
"DMSO, JWG-119",1.8690232051265403,0.1036331383764083,Cells_AreaShape_Zernike_5_3,0.9845013496799739,81
"JWG-071, AX15836",3.5487270474437658,0.0033595792345383056,Cells_AreaShape_Zernike_5_3,2.473715111765206,82
"JWG-071, JWG-119",2.425712020078476,0.04349999543418507,Cells_AreaShape_Zernike_5_3,1.3615107886294624,83
"AX15836, JWG-119",1.3982370133799897,0.20099389663778958,Cells_AreaShape_Zernike_5_3,0.6968171301256476,84
"DMSO, JWG-071",1.5373149648599096,0.15904195896862824,Cells_AreaShape_Zernike_5_5,0.7984882835753719,85
"DMSO, AX15836",-1.6233030311009577,0.14528812402694596,Cells_AreaShape_Zernike_5_5,0.8377698838461971,86
"DMSO, JWG-119",7.357957111301525,0.00015269465463909815,Cells_AreaShape_Zernike_5_5,3.816176165965036,87
"JWG-071, AX15836",-2.2441268407177013,0.04625608648411056,Cells_AreaShape_Zernike_5_5,1.3348311136806623,88
"JWG-071, JWG-119",7.14806338060208,0.00016675602533401654,Cells_AreaShape_Zernike_5_5,3.7779184649254223,89
"AX15836, JWG-119",7.542770609811854,9.309925890329928e-05,Cells_AreaShape_Zernike_5_5,4.031053776113058,90
"DMSO, JWG-071",-8.090539010118485,1.0761821237690535e-05,Cells_AreaShape_Zernike_6_4,4.9681142262023075,91
"DMSO, AX15836",2.906324578994004,0.02013751688301155,Cells_AreaShape_Zernike_6_4,1.6959940824661741,92
"DMSO, JWG-119",1.3067894714287231,0.2324459294409342,Cells_AreaShape_Zernike_6_4,0.6336780547156515,93
"JWG-071, AX15836",6.863331861430821,2.9316495288500563e-05,Cells_AreaShape_Zernike_6_4,4.532887949714451,94
"JWG-071, JWG-119",2.1104790201442625,0.07208466526968882,Cells_AreaShape_Zernike_6_4,1.1421571138808648,95
"AX15836, JWG-119",0.7945200767700927,0.45163479332319456,Cells_AreaShape_Zernike_6_4,0.34521260800878895,96
"DMSO, JWG-071",-9.993352900089263,6.6082993560821805e-06,Cells_AreaShape_Zernike_6_6,5.17991029169405,97
"DMSO, AX15836",2.161385260625864,0.06255451140278614,Cells_AreaShape_Zernike_6_6,1.2037413637214345,98
"DMSO, JWG-119",3.5457309174374267,0.009360788774718113,Cells_AreaShape_Zernike_6_6,2.0286875544590712,99
"JWG-071, AX15836",8.618571983824282,6.231127356407725e-07,Cells_AreaShape_Zernike_6_6,6.205433372221426,100
"JWG-071, JWG-119",4.72395105643064,0.0019992474756623598,Cells_AreaShape_Zernike_6_6,2.699133443669634,101
"AX15836, JWG-119",3.2313332585379264,0.01378745918568198,Cells_AreaShape_Zernike_6_6,1.860515760169837,102
"DMSO, JWG-071",-0.2511472776389739,0.8083233018339214,Cells_AreaShape_Zernike_7_5,0.09241490145380032,103
"DMSO, AX15836",2.8573016646350844,0.016115449109634073,Cells_AreaShape_Zernike_7_5,1.7927575869485424,104
"DMSO, JWG-119",3.879385032547621,0.006014366334276523,Cells_AreaShape_Zernike_7_5,2.2208101226090564,105
"JWG-071, AX15836",1.509415807814909,0.16338330123420472,Cells_AreaShape_Zernike_7_5,0.7867923330694256,106
"JWG-071, JWG-119",3.856064059616482,0.00535960596452551,Cells_AreaShape_Zernike_7_5,2.270867138240568,107
"AX15836, JWG-119",3.585160194220073,0.008680229713818138,Cells_AreaShape_Zernike_7_5,2.0614687814913015,108
"DMSO, JWG-071",1.4625684626892388,0.1809178675327465,Cells_AreaShape_Zernike_7_7,0.7425185398970402,109
"DMSO, AX15836",-1.0933674687452417,0.3087436633918065,Cells_AreaShape_Zernike_7_7,0.5104019470349906,110
"DMSO, JWG-119",7.857547766170501,0.00010025553892732227,Cells_AreaShape_Zernike_7_7,3.9988916241030905,111
"JWG-071, AX15836",-1.7064533377274282,0.11608703415294487,Cells_AreaShape_Zernike_7_7,0.9352162842259618,112
"JWG-071, JWG-119",7.551132448553703,0.00010506225421586711,Cells_AreaShape_Zernike_7_7,3.9785532852099577,113
"AX15836, JWG-119",7.88095368330625,4.8002836285941436e-05,Cells_AreaShape_Zernike_7_7,4.318733101229782,114
"DMSO, JWG-071",-3.021024853995382,0.016340619971265513,Cells_AreaShape_Zernike_9_5,1.78673147014193,115
"DMSO, AX15836",0.811748033294605,0.4408018187981392,Cells_AreaShape_Zernike_9_5,0.355756622204443,116
"DMSO, JWG-119",0.6704357484496312,0.5240215767139067,Cells_AreaShape_Zernike_9_5,0.2806508304688205,117
"JWG-071, AX15836",2.7149126376500874,0.01689470901115021,Cells_AreaShape_Zernike_9_5,1.7722492839684025,118
"JWG-071, JWG-119",1.0728505148551228,0.31778478969368307,Cells_AreaShape_Zernike_9_5,0.49786689350430424,119
"AX15836, JWG-119",0.5429803388546895,0.6033230534879198,Cells_AreaShape_Zernike_9_5,0.21945007960435448,120
"DMSO, JWG-071",2.4120920541147415,0.04135169318716548,Cells_AreaShape_Zernike_9_7,1.3835067031177724,121
"DMSO, AX15836",-0.570122544273977,0.5830381322228843,Cells_AreaShape_Zernike_9_7,0.23430304031402924,122
"DMSO, JWG-119",4.43749030426409,0.0029957325525654804,Cells_AreaShape_Zernike_9_7,2.523496961376313,123
"JWG-071, AX15836",-2.2873183338265584,0.038541624680077005,Cells_AreaShape_Zernike_9_7,1.4140699820853293,124
"JWG-071, JWG-119",4.086147320802129,0.00434646935334926,Cells_AreaShape_Zernike_9_7,2.361863378207958,125
"AX15836, JWG-119",4.480087916462783,0.0026943252573559816,Cells_AreaShape_Zernike_9_7,2.5695499776745407,126
"DMSO, JWG-071",3.5955975411173293,0.007233847347112021,Cells_AreaShape_Zernike_9_9,2.140630660214488,127
"DMSO, AX15836",-1.3329738595247713,0.2213523648343764,Cells_AreaShape_Zernike_9_9,0.6549158338431,128
"DMSO, JWG-119",8.173810700513314,7.761380515005079e-05,Cells_AreaShape_Zernike_9_9,4.110061024009233,129
"JWG-071, AX15836",-3.3778702400563345,0.004769704121475789,Cells_AreaShape_Zernike_9_9,2.3215085606655173,130
"JWG-071, JWG-119",7.357264773657484,0.00011049238904286242,Cells_AreaShape_Zernike_9_9,3.956667636101275,131
"AX15836, JWG-119",8.276765334732966,4.0672514166755646e-05,Cells_AreaShape_Zernike_9_9,4.390698980902509,132
"DMSO, JWG-071",6.121997903820846,0.00040281546953934474,Cells_Correlation_Correlation_DNA_AGP,3.3948938593533513,133
"DMSO, AX15836",2.1482359808118505,0.06597918872800902,Cells_Correlation_Correlation_DNA_AGP,1.1805930287893882,134
"DMSO, JWG-119",5.840629735400089,0.0005276304264087476,Cells_Correlation_Correlation_DNA_AGP,3.2776701683182137,135
"JWG-071, AX15836",-3.574195673379452,0.0033457494802056425,Cells_Correlation_Correlation_DNA_AGP,2.4755065808385024,136
"JWG-071, JWG-119",-0.4642004603550789,0.6496680219161682,Cells_Correlation_Correlation_DNA_AGP,0.18730850963472512,137
"AX15836, JWG-119",3.1903000558089447,0.006823273870816714,Cells_Correlation_Correlation_DNA_AGP,2.1660071967697174,138
"DMSO, JWG-071",-2.9710466228339087,0.009250371417771604,Cells_Correlation_Correlation_DNA_ER,2.0338408292663384,139
"DMSO, AX15836",3.3915042900981787,0.008008502662068427,Cells_Correlation_Correlation_DNA_ER,2.096448675724615,140
"DMSO, JWG-119",-8.733364279484206,3.632660518991882e-05,Cells_Correlation_Correlation_DNA_ER,4.439775186122254,141
"JWG-071, AX15836",4.876024142256504,0.0005582304653947733,Cells_Correlation_Correlation_DNA_ER,3.2531864656048346,142
"JWG-071, JWG-119",-7.730412752346479,6.154297116717042e-05,Cells_Correlation_Correlation_DNA_ER,4.210821540744419,143
"AX15836, JWG-119",-9.554762261640809,2.3415991073809162e-06,Cells_Correlation_Correlation_DNA_ER,5.630487456127568,144
"DMSO, JWG-071",9.17781089888072,9.437045000165778e-08,Cells_Correlation_Correlation_DNA_Mito,7.025163974030925,145
"DMSO, AX15836",4.973007746081306,0.0004209952507288329,Cells_Correlation_Correlation_DNA_Mito,3.3757228034372413,146
"DMSO, JWG-119",-4.329228164290219,0.003335603093702586,Cells_Correlation_Correlation_DNA_Mito,2.476825632036059,147
"JWG-071, AX15836",-1.9468731602671119,0.07423510000919466,Cells_Correlation_Correlation_DNA_Mito,1.129390702053185,148
"JWG-071, JWG-119",-5.59423121727262,0.0007508459336364917,Cells_Correlation_Correlation_DNA_Mito,3.124449166904901,149
"AX15836, JWG-119",-5.177641758788601,0.0010954606264537386,Cells_Correlation_Correlation_DNA_Mito,2.9604032274334204,150
"DMSO, JWG-071",-2.225609465660056,0.055327419466217095,Cells_Correlation_Correlation_DNA_RNA,1.2570595853021589,151
"DMSO, AX15836",2.299376982180197,0.05182462084429196,Cells_Correlation_Correlation_DNA_RNA,1.2854638665777416,152
"DMSO, JWG-119",-8.873411220712772,2.7088502880987563e-05,Cells_Correlation_Correlation_DNA_RNA,4.567214996756894,153
"JWG-071, AX15836",3.268524586715176,0.006272891944373402,Cells_Correlation_Correlation_DNA_RNA,2.2025321934712028,154
"JWG-071, JWG-119",-6.075284617177501,4.525560756943789e-05,Cells_Correlation_Correlation_DNA_RNA,4.344327600202917,155
"AX15836, JWG-119",-8.125431253118578,1.1448758561754615e-06,Cells_Correlation_Correlation_DNA_RNA,5.941241603193936,156
"DMSO, JWG-071",-15.204344262049739,8.265532800070999e-08,Cells_Correlation_Correlation_ER_AGP,7.082729146366846,157
"DMSO, AX15836",1.7262893934500767,0.12060307705328958,Cells_Correlation_Correlation_ER_AGP,0.91864161151414,158
"DMSO, JWG-119",-22.113821717529643,3.3368406652969396e-08,Cells_Correlation_Correlation_ER_AGP,7.476664530484674,159
"JWG-071, AX15836",11.745663423049589,1.798521951905811e-08,Cells_Correlation_Correlation_ER_AGP,7.745084257020683,160
"JWG-071, JWG-119",-11.833756071215365,1.3894060185259103e-07,Cells_Correlation_Correlation_ER_AGP,6.8571708242129725,161
"AX15836, JWG-119",-19.746234701348353,1.1198270615305188e-10,Cells_Correlation_Correlation_ER_AGP,9.950849041635312,162
"DMSO, JWG-071",-6.20776952375844,0.00016919123178917272,Cells_Correlation_Correlation_ER_RNA,3.7716221477050906,163
"DMSO, AX15836",1.2621514455145049,0.24258071732400543,Cells_Correlation_Correlation_ER_RNA,0.6151437240490408,164
"DMSO, JWG-119",-18.678702364903007,7.37688936266225e-08,Cells_Correlation_Correlation_ER_RNA,7.13212672996789,165
"JWG-071, AX15836",4.945397388951595,0.0002773197709901895,Cells_Correlation_Correlation_ER_RNA,3.5570191671121596,166
"JWG-071, JWG-119",-11.687801399762606,3.3112053489577446e-08,Cells_Correlation_Correlation_ER_RNA,7.48001388504262,167
"AX15836, JWG-119",-14.585695170581316,7.369601987483684e-10,Cells_Correlation_Correlation_ER_RNA,9.132555966592399,168
"DMSO, JWG-071",-5.009973284930912,0.0005488130811633991,Cells_Correlation_Correlation_Mito_AGP,3.2605755456078365,169
"DMSO, AX15836",1.0343647305916939,0.3287601421709686,Cells_Correlation_Correlation_Mito_AGP,0.483120840415665,170
"DMSO, JWG-119",-10.421859595045659,1.4339551641925467e-05,Cells_Correlation_Correlation_Mito_AGP,4.843464427641846,171
"JWG-071, AX15836",4.238744173045887,0.0009253135848905333,Cells_Correlation_Correlation_Mito_AGP,3.0337110617386354,172
"JWG-071, JWG-119",-9.051992825532746,2.3161111398310783e-05,Cells_Correlation_Correlation_Mito_AGP,4.635240604591722,173
"AX15836, JWG-119",-10.377713020479217,5.949638043029575e-06,Cells_Correlation_Correlation_Mito_AGP,5.225509454556575,174
"DMSO, JWG-071",-2.394306156140088,0.026362853897300056,Cells_Correlation_Correlation_Mito_ER,1.5790075772054981,175
"DMSO, AX15836",-1.4642169839043833,0.149273167222292,Cells_Correlation_Correlation_Mito_ER,0.8260182523862197,176
"DMSO, JWG-119",-7.448723704978112,5.401580826590954e-05,Cells_Correlation_Correlation_Mito_ER,4.2674791209560174,177
"JWG-071, AX15836",1.347593786792062,0.20310029541923896,Cells_Correlation_Correlation_Mito_ER,0.6922894448923276,178
"JWG-071, JWG-119",-6.222359645682581,0.00016127283248079202,Cells_Correlation_Correlation_Mito_ER,3.7924387863457545,179
"AX15836, JWG-119",-7.043628077398321,0.00012416307485205126,Cells_Correlation_Correlation_Mito_ER,3.9060075408125043,180
"DMSO, JWG-071",0.5543438328223219,0.5935530716293971,Cells_Correlation_Correlation_Mito_RNA,0.22654044320420139,181
"DMSO, AX15836",0.5786172268616119,0.5787662555539883,Cells_Correlation_Correlation_Mito_RNA,0.23749679796404632,182
"DMSO, JWG-119",-6.338958611573618,0.0003532388791505563,Cells_Correlation_Correlation_Mito_RNA,3.451931501948116,183
"JWG-071, AX15836",0.09718308232821163,0.9240160445462714,Cells_Correlation_Correlation_Mito_RNA,0.03432048765715138,184
"JWG-071, JWG-119",-6.228867816927496,0.0001887619722076024,Cells_Correlation_Correlation_Mito_RNA,3.7240854937448313,185
"AX15836, JWG-119",-6.1189136065650604,0.0001500797162053543,Cells_Correlation_Correlation_Mito_RNA,3.8236780001974546,186
"DMSO, JWG-071",-14.75239139067293,3.975742801839822e-09,Cells_Correlation_Correlation_RNA_AGP,8.400581718679824,187
"DMSO, AX15836",1.665842845848989,0.13371544149573017,Cells_Correlation_Correlation_RNA_AGP,0.8738184373965149,188
"DMSO, JWG-119",-19.046472314709685,6.50445842025795e-08,Cells_Correlation_Correlation_RNA_AGP,7.186788858193115,189
"JWG-071, AX15836",9.040173038672409,3.4369882744020526e-06,Cells_Correlation_Correlation_RNA_AGP,5.463821949495353,190
"JWG-071, JWG-119",-10.93526249555644,8.696829105022803e-07,Cells_Correlation_Correlation_RNA_AGP,6.060639063842183,191
"AX15836, JWG-119",-15.655037817797911,3.20653061209306e-10,Cells_Correlation_Correlation_RNA_AGP,9.493964609606204,192
"DMSO, JWG-071",0.4272316755177036,0.6787816361571366,Cells_Correlation_K_AGP_DNA,0.16826991565239324,193
"DMSO, AX15836",0.18210257294026283,0.8597789361749726,Cells_Correlation_K_AGP_DNA,0.06561319892014476,194
"DMSO, JWG-119",0.4575488381430124,0.6604639805634984,Cells_Correlation_K_AGP_DNA,0.18015086233267133,195
"JWG-071, AX15836",-0.13530104186641728,0.8944029656828411,Cells_Correlation_K_AGP_DNA,0.048466769411187716,196
"JWG-071, JWG-119",0.2591493727001376,0.8012340605749275,Cells_Correlation_K_AGP_DNA,0.09624059706527466,197
"AX15836, JWG-119",0.32690178373941525,0.7502403748293545,Cells_Correlation_K_AGP_DNA,0.12479956762628629,198
"DMSO, JWG-071",1.0431591508570985,0.29952226554025935,Cells_Correlation_K_AGP_Mito,0.5235708879930302,199
"DMSO, AX15836",2.7049539190836076,0.009792698179483543,Cells_Correlation_K_AGP_Mito,2.0090976306674877,200
"DMSO, JWG-119",-7.429465580700548,1.8108859667765095e-05,Cells_Correlation_K_AGP_Mito,4.742108896764335,201
"JWG-071, AX15836",2.310231142853024,0.03859274140025094,Cells_Correlation_K_AGP_Mito,1.4134943706197158,202
"JWG-071, JWG-119",-8.471186000330599,2.9361570442603285e-05,Cells_Correlation_K_AGP_Mito,4.5322207193173885,203
"AX15836, JWG-119",-9.195143644442217,7.410852298096273e-06,Cells_Correlation_K_AGP_Mito,5.130131842347993,204
"DMSO, JWG-071",0.8000860533791717,0.4467244911371758,Cells_Correlation_K_DNA_AGP,0.3499602371987174,205
"DMSO, AX15836",0.19971952575753057,0.8469025337360797,Cells_Correlation_K_DNA_AGP,0.07216656782304867,206
"DMSO, JWG-119",-0.7644298843638011,0.4692586846954555,Cells_Correlation_K_DNA_AGP,0.3285876810285957,207
"JWG-071, AX15836",-0.36139450341353196,0.7234349451476073,Cells_Correlation_K_DNA_AGP,0.14060051669933252,208
"JWG-071, JWG-119",-0.9801378606114916,0.35448721925667037,Cells_Correlation_K_DNA_AGP,0.4503994183267898,209
"AX15836, JWG-119",-0.7889122071215459,0.4502818941812877,Cells_Correlation_K_DNA_AGP,0.34651551565142563,210
"DMSO, JWG-071",5.984464077657464,0.0002470441846873329,Cells_Correlation_K_DNA_ER,3.60722536475747,211
"DMSO, AX15836",1.7558734120578243,0.11441507488552248,Cells_Correlation_K_DNA_ER,0.9415167508202749,212
"DMSO, JWG-119",-0.9472799302510312,0.37490183446578085,Cells_Correlation_K_DNA_ER,0.4260824344879808,213
"JWG-071, AX15836",-3.1735265191594597,0.006768190492848201,Cells_Correlation_K_DNA_ER,2.1695274264423525,214
"JWG-071, JWG-119",-1.8468817722915274,0.1055352533612445,Cells_Correlation_K_DNA_ER,0.9766024428988693,215
"AX15836, JWG-119",-1.2030494885599894,0.2665601269539465,Cells_Correlation_K_DNA_ER,0.5742048134328754,216
"DMSO, JWG-071",1.4175950665298858,0.16768852915565668,Cells_Correlation_K_DNA_Mito,0.77549664457809,217
"DMSO, AX15836",2.729897642520171,0.013881351239371415,Cells_Correlation_K_DNA_Mito,1.8575682567024963,218
"DMSO, JWG-119",-3.65597036391267,0.007833128096233228,Cells_Correlation_K_DNA_Mito,2.1060647713212552,219
"JWG-071, AX15836",1.4995280076889412,0.15729130873408556,Cells_Correlation_K_DNA_Mito,0.80329527402712,220
"JWG-071, JWG-119",-3.8570840745657424,0.005997575691850241,Cells_Correlation_K_DNA_Mito,2.2220242623521367,221
"AX15836, JWG-119",-4.089323466914281,0.00431735742252335,Cells_Correlation_K_DNA_Mito,2.3647819957718026,222
"DMSO, JWG-071",-2.2920960354303905,0.05057535615532058,Cells_Correlation_K_ER_RNA,1.296061050213197,223
"DMSO, AX15836",-0.7686193708663973,0.4642729143593739,Cells_Correlation_K_ER_RNA,0.333226652296321,224
"DMSO, JWG-119",-13.111837703350716,2.039070585812563e-07,Cells_Correlation_K_ER_RNA,6.6905677401373564,225
"JWG-071, AX15836",1.0377609312388594,0.31706778243508893,Cells_Correlation_K_ER_RNA,0.49884788481461095,226
"JWG-071, JWG-119",-6.020261497169921,5.327517853339571e-05,Cells_Correlation_K_ER_RNA,4.273475086223077,227
"AX15836, JWG-119",-6.913928450089529,1.734766330813e-05,Cells_Correlation_K_ER_RNA,4.76075901543959,228
"DMSO, JWG-071",1.2486150799181053,0.24131590153357524,Cells_Correlation_K_Mito_DNA,0.6174140592733672,229
"DMSO, AX15836",-1.9375023256455468,0.08777394698883702,Cells_Correlation_K_Mito_DNA,1.056634371998534,230
"DMSO, JWG-119",10.005492035220598,1.2237456985621819e-05,Cells_Correlation_K_Mito_DNA,4.912308821721179,231
