Paired,Statistics,P-value,Variables,logp,index
"DMSO, FMF-03-146-1",-0.26313212178405376,0.7998233321316897,Cells_Correlation_Correlation_Mito_ER,0.09700593094987871,88
"DMSO, FMF-04-112-1",-0.8866700092229576,0.4011988509989636,Cells_Correlation_Correlation_Mito_ER,0.396640319434083,89
"FMF-03-146-1, FMF-04-112-1",-0.13815180933019314,0.8929239818437307,Cells_Correlation_Correlation_Mito_ER,0.049185512747590164,90
"DMSO, FMF-03-146-1",-0.14561944267791044,0.888273084861693,Cells_Correlation_Correlation_Mito_RNA,0.05145349704125506,91
"DMSO, FMF-04-112-1",2.0604778044717946,0.07359077157634104,Cells_Correlation_Correlation_Mito_RNA,1.1331766436075759,92
"FMF-03-146-1, FMF-04-112-1",0.79070791915466,0.45077001845536135,Cells_Correlation_Correlation_Mito_RNA,0.3460449773916925,93
"DMSO, FMF-03-146-1",-6.793377049403503,0.00021887477928924382,Cells_Correlation_Correlation_RNA_AGP,3.6598042788457303,94
"DMSO, FMF-04-112-1",-7.28011583532209,9.295600187639612e-05,Cells_Correlation_Correlation_RNA_AGP,4.031722563959337,95
"FMF-03-146-1, FMF-04-112-1",2.526349553374219,0.028739652821894182,Cells_Correlation_Correlation_RNA_AGP,1.5415184824942878,96
"DMSO, FMF-03-146-1",4.677254639562796,0.0013272055723685457,Cells_Correlation_K_AGP_DNA,2.8770618035630884,97
"DMSO, FMF-04-112-1",1.079118568116624,0.3100211556597977,Cells_Correlation_K_AGP_DNA,0.5086086691566322,98
"FMF-03-146-1, FMF-04-112-1",-2.676604063205463,0.018065131221109053,Cells_Correlation_K_AGP_DNA,1.7431588794656465,99
"DMSO, FMF-03-146-1",-0.6794113031315762,0.5179548862246655,Cells_Correlation_K_AGP_Mito,0.28570806557700545,100
"DMSO, FMF-04-112-1",-0.5978341606762831,0.5678806431393284,Cells_Correlation_K_AGP_Mito,0.24574293448795995,101
"FMF-03-146-1, FMF-04-112-1",0.13302880095125227,0.8961160895769082,Cells_Correlation_K_AGP_Mito,0.047635724939643645,102
"DMSO, FMF-03-146-1",-3.8895587124646087,0.003248092527728951,Cells_Correlation_K_DNA_AGP,2.4883716075990456,103
"DMSO, FMF-04-112-1",0.07519647595639321,0.9417378278743556,Cells_Correlation_K_DNA_AGP,0.0260699844203288,104
"FMF-03-146-1, FMF-04-112-1",2.774721291119222,0.015225513800952868,Cells_Correlation_K_DNA_AGP,1.8174280427244123,105
"DMSO, FMF-03-146-1",-2.753775711995269,0.025922003215989756,Cells_Correlation_K_DNA_ER,1.586331439837173,106
"DMSO, FMF-04-112-1",-1.4598955933227629,0.1852370199370374,Cells_Correlation_K_DNA_ER,0.7322722144807299,107
"FMF-03-146-1, FMF-04-112-1",0.6173819989223465,0.5473266252794589,Cells_Correlation_K_DNA_ER,0.261753424631675,108
"DMSO, FMF-03-146-1",-0.7407071876130656,0.4822201160459013,Cells_Correlation_K_DNA_Mito,0.3167546767758383,109
"DMSO, FMF-04-112-1",-0.14777963460613947,0.8865056135976976,Cells_Correlation_K_DNA_Mito,0.052318509982087875,110
"FMF-03-146-1, FMF-04-112-1",0.4705554291491814,0.645378577654524,Cells_Correlation_K_DNA_Mito,0.1901854544276784,111
"DMSO, FMF-03-146-1",7.173232429041361,2.1734052958837974e-05,Cells_Correlation_K_ER_RNA,4.6628592790393535,112
"DMSO, FMF-04-112-1",8.901547611155127,4.687418985053856e-07,Cells_Correlation_K_ER_RNA,6.329066225322489,113
"FMF-03-146-1, FMF-04-112-1",0.06710952410874632,0.9475079960069974,Cells_Correlation_K_ER_RNA,0.02341711633924256,114
"DMSO, FMF-03-146-1",0.9064613747011585,0.39384453976965245,Cells_Correlation_K_Mito_DNA,0.4046751711781557,115
"DMSO, FMF-04-112-1",0.5802964881291677,0.579015858827054,Cells_Correlation_K_Mito_DNA,0.23730954109681654,116
"FMF-03-146-1, FMF-04-112-1",-0.3391002820863302,0.739776194860753,Cells_Correlation_K_Mito_DNA,0.13089964788809383,117
"DMSO, FMF-03-146-1",-5.707602191524288,0.0003059380978869038,Cells_Correlation_K_RNA_ER,3.514366437785477,118
"DMSO, FMF-04-112-1",-7.174898695037809,2.9234180088678682e-05,Cells_Correlation_K_RNA_ER,4.5341090820201595,119
"FMF-03-146-1, FMF-04-112-1",-0.16287727002602373,0.8730565563219084,Cells_Correlation_K_RNA_ER,0.05895762192679916,120
"DMSO, FMF-03-146-1",4.776279412221582,0.0018990496980336772,Cells_Correlation_Overlap_DNA_AGP,2.7214636696498364,121
"DMSO, FMF-04-112-1",6.93274456711027,0.00010539027890196739,Cells_Correlation_Overlap_DNA_AGP,3.9771994461816873,122
"FMF-03-146-1, FMF-04-112-1",-2.0181096750234597,0.07485538874109021,Cells_Correlation_Overlap_DNA_AGP,1.1257769299063627,123
"DMSO, FMF-03-146-1",5.417432213178581,0.0007746198373938672,Cells_Correlation_Overlap_DNA_ER,3.110911385273541,124
"DMSO, FMF-04-112-1",8.605448116593239,1.2033258850048612e-05,Cells_Correlation_Overlap_DNA_ER,4.9196167409951395,125
"FMF-03-146-1, FMF-04-112-1",-0.6251516029151155,0.545116516276686,Cells_Correlation_Overlap_DNA_ER,0.26351065925067363,126
"DMSO, FMF-03-146-1",4.712264851963671,0.0015922881495787,Cells_Correlation_Overlap_DNA_Mito,2.797978337070634,127
"DMSO, FMF-04-112-1",6.737576451269003,8.620039319757576e-05,Cells_Correlation_Overlap_DNA_Mito,4.064490753164289,128
"FMF-03-146-1, FMF-04-112-1",-0.030305745682674978,0.9763115285722341,Cells_Correlation_Overlap_DNA_Mito,0.010411582382383617,129
"DMSO, FMF-03-146-1",0.5546560931628357,0.5947723000243131,Cells_Correlation_Overlap_DNA_RNA,0.22564926581705896,130
"DMSO, FMF-04-112-1",0.8192116410091046,0.4369830994768339,Cells_Correlation_Overlap_DNA_RNA,0.35953535924441943,131
"FMF-03-146-1, FMF-04-112-1",0.1771663782073961,0.8619177817175734,Cells_Correlation_Overlap_DNA_RNA,0.06453415952256907,132
"DMSO, FMF-03-146-1",-2.1950740638177724,0.0596768257859527,Cells_Correlation_Overlap_ER_AGP,1.2241942850713607,133
"DMSO, FMF-04-112-1",0.5070703114571202,0.6243711398849782,Cells_Correlation_Overlap_ER_AGP,0.20455717940585544,134
"FMF-03-146-1, FMF-04-112-1",2.160810306129335,0.05058503042574776,Cells_Correlation_Overlap_ER_AGP,1.2959779844516324,135
"DMSO, FMF-03-146-1",11.595134858375994,3.4286034674114887e-06,Cells_Correlation_Overlap_ER_RNA,5.464882739986608,136
"DMSO, FMF-04-112-1",6.023162580958177,0.0003840423979674477,Cells_Correlation_Overlap_ER_RNA,3.415620827229168,137
"FMF-03-146-1, FMF-04-112-1",-3.218859823370132,0.0063040696649293545,Cells_Correlation_Overlap_ER_RNA,2.2003789961962883,138
"DMSO, FMF-03-146-1",0.3108603952948136,0.7639419166254358,Cells_Correlation_Overlap_Mito_AGP,0.11693966007351558,139
"DMSO, FMF-04-112-1",1.422842265547102,0.1910899015430745,Cells_Correlation_Overlap_Mito_AGP,0.7187622633374585,140
"FMF-03-146-1, FMF-04-112-1",0.7019352680567151,0.4946146033141834,Cells_Correlation_Overlap_Mito_AGP,0.3057330654006379,141
"DMSO, FMF-03-146-1",3.260986892399714,0.012212211155382898,Cells_Correlation_Overlap_Mito_RNA,1.9132056951345278,142
"DMSO, FMF-04-112-1",1.8242184676000686,0.10679753223573855,Cells_Correlation_Overlap_Mito_RNA,0.9714387824084321,143
"FMF-03-146-1, FMF-04-112-1",-1.1407357171959764,0.2731804210319352,Cells_Correlation_Overlap_Mito_RNA,0.563550429963027,144
"DMSO, FMF-03-146-1",-5.2616305465033175,0.0010168090309459258,Cells_Correlation_Overlap_RNA_AGP,2.992760605183627,145
"DMSO, FMF-04-112-1",-7.908604380081189,2.800842168908734e-05,Cells_Correlation_Overlap_RNA_AGP,4.5527113635446135,146
"FMF-03-146-1, FMF-04-112-1",1.5633869450182638,0.15053734898233553,Cells_Correlation_Overlap_RNA_AGP,0.8223557363187556,147
"DMSO, FMF-03-146-1",-4.6282127049967094,0.0020660698129298417,Cells_Granularity_11_ER,2.6848550076673465,148
"DMSO, FMF-04-112-1",-2.5815865373911775,0.032505410623031895,Cells_Granularity_11_ER,1.4880443433857526,149
"FMF-03-146-1, FMF-04-112-1",2.48993707002434,0.02844618867033399,Cells_Granularity_11_ER,1.5459759138146176,150
"DMSO, FMF-03-146-1",-2.8573963923223316,0.023263542772342685,Cells_Granularity_12_RNA,1.6333241464727033,151
"DMSO, FMF-04-112-1",-1.3566932824596478,0.21074844020382552,Cells_Granularity_12_RNA,0.676235631001575,152
"FMF-03-146-1, FMF-04-112-1",1.918040209174163,0.08270930608018627,Cells_Granularity_12_RNA,1.082445622830835,153
"DMSO, FMF-03-146-1",-3.0321517672087714,0.018330855054837947,Cells_Granularity_13_ER,1.7368172766124217,154
"DMSO, FMF-04-112-1",-1.974638447848151,0.08583452520017003,Cells_Granularity_13_ER,1.0663379908461819,155
"FMF-03-146-1, FMF-04-112-1",1.481801908090216,0.16428460072000814,Cells_Granularity_13_ER,0.7844031434167871,156
"DMSO, FMF-03-146-1",-1.9509533947205333,0.09070520601204979,Cells_Granularity_13_RNA,1.042367785956206,157
"DMSO, FMF-04-112-1",-1.668794601171111,0.13307850611618638,Cells_Granularity_13_RNA,0.8758920829845973,158
"FMF-03-146-1, FMF-04-112-1",1.0638169350291267,0.3128459238074546,Cells_Granularity_13_RNA,0.504669499243156,159
"DMSO, FMF-03-146-1",2.250529345669291,0.0578873581523067,Cells_Granularity_2_AGP,1.2374162701957776,160
"DMSO, FMF-04-112-1",1.9215923746178776,0.09245243660854548,Cells_Granularity_2_AGP,1.0340816384074465,161
"FMF-03-146-1, FMF-04-112-1",-0.9143639472662605,0.379180172695622,Cells_Granularity_2_AGP,0.42115437996796357,162
"DMSO, FMF-03-146-1",11.543004909544358,4.2452930470649485e-06,Cells_Granularity_2_ER,5.372092325601289,163
"DMSO, FMF-04-112-1",9.670796829112746,1.48700622300018e-05,Cells_Granularity_2_ER,4.827687213987136,164
"FMF-03-146-1, FMF-04-112-1",-1.46749986897989,0.16434970741631183,Cells_Granularity_2_ER,0.7842310647347412,165
"DMSO, FMF-03-146-1",5.9930139019617386,0.0004674814719200216,Cells_Granularity_2_Mito,3.3302355972029125,166
"DMSO, FMF-04-112-1",3.386874602875024,0.010727983061273335,Cells_Granularity_2_Mito,1.9694819208761936,167
"FMF-03-146-1, FMF-04-112-1",-2.353912426456275,0.03408044128209284,Cells_Granularity_2_Mito,1.4674947905151634,168
"DMSO, FMF-03-146-1",6.20354410795748,0.0003253503085453629,Cells_Granularity_2_RNA,3.4876487770675624,169
"DMSO, FMF-04-112-1",9.320786763989377,3.49524825408019e-06,Cells_Granularity_2_RNA,5.456521972551149,170
"FMF-03-146-1, FMF-04-112-1",-1.479286962324245,0.17026176132580478,Cells_Granularity_2_RNA,0.7688828782259142,171
"DMSO, FMF-03-146-1",-0.008079084864284656,0.993755106864642,Cells_Granularity_3_AGP,0.0027206265091235912,172
"DMSO, FMF-04-112-1",0.5465667713947875,0.5989537073316629,Cells_Granularity_3_AGP,0.2226067425978803,173
"FMF-03-146-1, FMF-04-112-1",0.3640157427632162,0.721538314658309,Cells_Granularity_3_AGP,0.14174060233504324,174
"DMSO, FMF-03-146-1",7.186410599601094,6.391929595571803e-05,Cells_Granularity_3_ER,4.1943680172396,175
"DMSO, FMF-04-112-1",6.159771730200967,0.0002579602554455908,Cells_Granularity_3_ER,3.588447201673618,176
"FMF-03-146-1, FMF-04-112-1",0.09631592961377063,0.9246823741271641,Cells_Granularity_3_ER,0.034007420615259666,177
"DMSO, FMF-03-146-1",9.584964426450105,1.6845485285535988e-05,Cells_Granularity_3_Mito,4.773516473326693,178
"DMSO, FMF-04-112-1",6.695142618660539,0.00016260888842126558,Cells_Granularity_3_Mito,3.788855718970703,179
"FMF-03-146-1, FMF-04-112-1",-3.2976561638246498,0.005577466847296153,Cells_Granularity_3_Mito,2.2535630025016116,180
"DMSO, FMF-03-146-1",7.201051813030463,0.00013240953668808408,Cells_Granularity_3_RNA,3.8780807340666015,181
"DMSO, FMF-04-112-1",6.44834206322168,0.0002682090727439722,Cells_Granularity_3_RNA,3.571526535298743,182
"FMF-03-146-1, FMF-04-112-1",-0.66315724320154,0.5180077952026392,Cells_Granularity_3_RNA,0.28566370475666114,183
"DMSO, FMF-03-146-1",-2.571571374820063,0.035867567642182144,Cells_Granularity_4_AGP,1.4452980739902166,184
"DMSO, FMF-04-112-1",1.8793757896317778,0.0988291224551621,Cells_Granularity_4_AGP,1.005115060899106,185
"FMF-03-146-1, FMF-04-112-1",3.217961589796372,0.007523499018548701,Cells_Granularity_4_AGP,2.123580131346494,186
"DMSO, FMF-03-146-1",-5.132926891268629,0.0009056304107602209,Cells_Granularity_4_ER,3.0430490024504095,187
"DMSO, FMF-04-112-1",-1.8614868664375614,0.09940535250602388,Cells_Granularity_4_ER,1.0025902302782799,188
"FMF-03-146-1, FMF-04-112-1",2.5075827882492283,0.02512977859204345,Cells_Granularity_4_ER,1.599811337777395,189
"DMSO, FMF-03-146-1",-1.455566512471808,0.18630588213522783,Cells_Granularity_4_RNA,0.7297734331416336,190
"DMSO, FMF-04-112-1",0.84700805602437,0.4229408247154838,Cells_Granularity_4_RNA,0.373720392193054,191
"FMF-03-146-1, FMF-04-112-1",1.6790346014398443,0.115617828591006,Cells_Granularity_4_RNA,0.9369751913334988,192
"DMSO, FMF-03-146-1",0.9372191087391503,0.3787585720339955,Cells_Granularity_5_AGP,0.42163752946010535,193
"DMSO, FMF-04-112-1",10.544068773079685,2.8920212204889556e-06,Cells_Granularity_5_AGP,5.538798524687519,194
"FMF-03-146-1, FMF-04-112-1",3.2381905778044717,0.009960208472714723,Cells_Granularity_5_AGP,2.001731571455607,195
"DMSO, FMF-03-146-1",-10.253680028797822,1.3585680477015755e-05,Cells_Granularity_5_ER,4.8669186038407375,196
"DMSO, FMF-04-112-1",-8.795626131304626,2.969917462763716e-05,Cells_Granularity_5_ER,4.527255620031056,197
"FMF-03-146-1, FMF-04-112-1",3.359568564562354,0.00538403574445369,Cells_Granularity_5_ER,2.2688920655063183,198
"DMSO, FMF-03-146-1",-1.733198107516882,0.12563037146640696,Cells_Granularity_5_Mito,0.9009053560943504,199
"DMSO, FMF-04-112-1",-3.752939893906392,0.005099197626061468,Cells_Granularity_5_Mito,2.2924981560566944,200
"FMF-03-146-1, FMF-04-112-1",0.33069415530140994,0.7486736273062575,Cells_Granularity_5_Mito,0.12570746501152702,201
"DMSO, FMF-03-146-1",-10.7577624978726,1.1843468047747108e-05,Cells_Granularity_6_ER,4.926521107287149,202
"DMSO, FMF-04-112-1",-10.377485279747775,1.2920384705763603e-05,Cells_Granularity_6_ER,4.8887245549862195,203
"FMF-03-146-1, FMF-04-112-1",3.5074207517815292,0.004401972018173338,Cells_Granularity_6_ER,2.3563527224349965,204
"DMSO, FMF-03-146-1",-5.3801022140966515,0.0009222265922518974,Cells_Granularity_6_RNA,3.0351623591262036,205
"DMSO, FMF-04-112-1",-3.5356317787528106,0.007478441390689964,Cells_Granularity_6_RNA,2.126188905605461,206
"FMF-03-146-1, FMF-04-112-1",3.3582757523832316,0.007337717677404597,Cells_Granularity_6_RNA,2.1344390019701,207
"DMSO, FMF-03-146-1",1.3683749975083124,0.20643901388503905,Cells_Intensity_IntegratedIntensityEdge_AGP,0.6852082241288681,208
"DMSO, FMF-04-112-1",1.2620926116110671,0.23942012429192716,Cells_Intensity_IntegratedIntensityEdge_AGP,0.6208393480749127,209
"FMF-03-146-1, FMF-04-112-1",-0.16214810310059877,0.8735264616620708,Cells_Intensity_IntegratedIntensityEdge_AGP,0.05872393443634256,210
"DMSO, FMF-03-146-1",-0.08381970263564116,0.9353126880426788,Cells_Intensity_IntegratedIntensityEdge_Mito,0.02904317416569971,211
"DMSO, FMF-04-112-1",-0.361760654719453,0.7274809011597271,Cells_Intensity_IntegratedIntensityEdge_Mito,0.13817840389507224,212
"FMF-03-146-1, FMF-04-112-1",-0.23115118941267176,0.8206762566045924,Cells_Intensity_IntegratedIntensityEdge_Mito,0.0858281311859545,213
"DMSO, FMF-03-146-1",3.408664691941722,0.009068320587937134,Cells_Intensity_IntegratedIntensity_DNA,2.042473134872056,214
