Paired,Statistics,P-value,Variables,logp,index
"DMSO, FMF-04-159-2",0.41727322264908817,0.6883429430462897,Cells_AreaShape_Zernike_5_3,0.16219513565289273,40
"DMSO, FMF-05-176-1",13.118493932331331,3.106943058418002e-06,Cells_AreaShape_Zernike_5_3,5.50766670607604,41
"FMF-04-159-2, FMF-05-176-1",11.56816720782439,3.0509162863190454e-07,Cells_AreaShape_Zernike_5_3,6.515569708741888,42
"DMSO, FMF-04-159-2",10.733593961842159,1.2627048198124036e-05,Cells_AreaShape_Zernike_5_5,4.898698161803689,43
"DMSO, FMF-05-176-1",10.005538930705562,2.0651548826148505e-05,Cells_AreaShape_Zernike_5_5,4.6850473715414545,44
"FMF-04-159-2, FMF-05-176-1",1.4869443484134723,0.16079356895204966,Cells_AreaShape_Zernike_5_5,0.7937313251428554,45
"DMSO, FMF-04-159-2",-6.585676569585967,0.0002814729902966872,Cells_AreaShape_Zernike_6_4,3.5505632730253973,46
"DMSO, FMF-05-176-1",8.623336318549796,5.0663939721880856e-05,Cells_AreaShape_Zernike_6_4,4.295301041688264,47
"FMF-04-159-2, FMF-05-176-1",10.856497500190692,3.569056431193492e-08,Cells_AreaShape_Zernike_6_4,7.447446585257511,48
"DMSO, FMF-04-159-2",10.592268714540314,1.257872011859099e-05,Cells_AreaShape_Zernike_6_6,4.900363545990196,49
"DMSO, FMF-05-176-1",13.358845062573527,2.933539909033014e-06,Cells_AreaShape_Zernike_6_6,5.532607999094175,50
"FMF-04-159-2, FMF-05-176-1",6.869197087798595,3.233476133866303e-05,Cells_AreaShape_Zernike_6_6,4.490330340211969,51
"DMSO, FMF-04-159-2",4.925672089839296,0.0016466692727131324,Cells_AreaShape_Zernike_7_5,2.783393618473726,52
"DMSO, FMF-05-176-1",7.4564283787043,0.00013858469336828854,Cells_AreaShape_Zernike_7_5,3.858284734751536,53
"FMF-04-159-2, FMF-05-176-1",3.343761498501474,0.005591784818310804,Cells_AreaShape_Zernike_7_5,2.2524495493543464,54
"DMSO, FMF-04-159-2",16.014927013205522,8.033840200240042e-07,Cells_AreaShape_Zernike_7_7,6.095076810996701,55
"DMSO, FMF-05-176-1",14.533357876082045,1.5784317792938666e-06,Cells_AreaShape_Zernike_7_7,5.801774183817049,56
"FMF-04-159-2, FMF-05-176-1",-0.7293328391196903,0.4778340208846855,Cells_AreaShape_Zernike_7_7,0.32072293253403367,57
"DMSO, FMF-04-159-2",2.7326016347343742,0.028881297495766813,Cells_AreaShape_Zernike_9_5,1.5393832999322432,58
"DMSO, FMF-05-176-1",6.8927018441670995,0.00022147846474799106,Cells_AreaShape_Zernike_9_5,3.654668495607037,59
"FMF-04-159-2, FMF-05-176-1",3.1395240583280937,0.007264458198612999,Cells_AreaShape_Zernike_9_5,2.138796770922343,60
"DMSO, FMF-04-159-2",12.127633963489032,5.2027879106798735e-06,Cells_AreaShape_Zernike_9_7,5.28376387756327,61
"DMSO, FMF-05-176-1",9.257355755311625,3.314734436671464e-05,Cells_AreaShape_Zernike_9_7,4.479551259810657,62
"FMF-04-159-2, FMF-05-176-1",-0.5423819772892761,0.5964073525312357,Cells_AreaShape_Zernike_9_7,0.22445701118808922,63
"DMSO, FMF-04-159-2",15.44320624232989,1.0460861283077297e-06,Cells_AreaShape_Zernike_9_9,5.98043255685604,64
"DMSO, FMF-05-176-1",14.806791323558734,1.355352595656489e-06,Cells_AreaShape_Zernike_9_9,5.867947708163922,65
"FMF-04-159-2, FMF-05-176-1",-1.9505114995158348,0.07183187401832938,Cells_AreaShape_Zernike_9_9,1.1436828031309114,66
"DMSO, FMF-04-159-2",-50.05827433737811,2.814401108274286e-13,Cells_Correlation_Correlation_DNA_AGP,12.550614006867104,67
"DMSO, FMF-05-176-1",-9.447342068977655,2.492423002377564e-05,Cells_Correlation_Correlation_DNA_AGP,4.603378249328868,68
"FMF-04-159-2, FMF-05-176-1",6.615145617477393,0.00014470891569220306,Cells_Correlation_Correlation_DNA_AGP,3.8395047106456945,69
"DMSO, FMF-04-159-2",-63.954967207597484,9.43349098948934e-34,Cells_Correlation_Correlation_DNA_ER,33.025327561037095,70
"DMSO, FMF-05-176-1",-11.641347494580511,1.0943207096001848e-06,Cells_Correlation_Correlation_DNA_ER,5.960855381843446,71
"FMF-04-159-2, FMF-05-176-1",18.183072719117884,3.677543296766715e-08,Cells_Correlation_Correlation_DNA_ER,7.434442205497461,72
"DMSO, FMF-04-159-2",-57.38912777440167,1.6405731132500676e-39,Cells_Correlation_Correlation_DNA_Mito,38.78500441021941,73
"DMSO, FMF-05-176-1",-12.347113989292625,6.160734628370203e-07,Cells_Correlation_Correlation_DNA_Mito,6.210367497896511,74
"FMF-04-159-2, FMF-05-176-1",13.512781835693296,6.186694001591831e-07,Cells_Correlation_Correlation_DNA_Mito,6.208541363971366,75
"DMSO, FMF-04-159-2",-50.007619859792584,4.960651731109095e-34,Cells_Correlation_Correlation_DNA_RNA,33.30446126209238,76
"DMSO, FMF-05-176-1",-15.286043099695771,8.957315754884065e-08,Cells_Correlation_Correlation_DNA_RNA,7.047822116174423,77
"FMF-04-159-2, FMF-05-176-1",8.043592941206422,2.9824445910500094e-05,Cells_Correlation_Correlation_DNA_RNA,4.525427616064917,78
"DMSO, FMF-04-159-2",-22.846853009533326,1.7669279141227946e-10,Cells_Correlation_Correlation_ER_AGP,9.752781168171389,79
"DMSO, FMF-05-176-1",-4.533976740789847,0.0012243111730644548,Cells_Correlation_Correlation_ER_AGP,2.9121081871172954,80
"FMF-04-159-2, FMF-05-176-1",12.517513416253383,7.883162722616786e-09,Cells_Correlation_Correlation_ER_AGP,8.103299508727593,81
"DMSO, FMF-04-159-2",-82.29377510268445,2.1914375158738386e-59,Cells_Correlation_Correlation_ER_RNA,58.65927090780631,82
"DMSO, FMF-05-176-1",-10.49433495845021,1.503846149729491e-07,Cells_Correlation_Correlation_ER_RNA,6.822796591763799,83
"FMF-04-159-2, FMF-05-176-1",43.05064780788922,4.456432026611925e-12,Cells_Correlation_Correlation_ER_RNA,11.351012713328357,84
"DMSO, FMF-04-159-2",-49.69035373398663,7.018694629479954e-23,Cells_Correlation_Correlation_Mito_AGP,22.15374365253248,85
"DMSO, FMF-05-176-1",-9.569652232637752,5.089524330813368e-06,Cells_Correlation_Correlation_Mito_AGP,5.293322805120258,86
"FMF-04-159-2, FMF-05-176-1",16.513998690870814,2.503747887209082e-08,Cells_Correlation_Correlation_Mito_AGP,7.6014094041781775,87
"DMSO, FMF-04-159-2",-79.26629188257914,8.272309642274272e-24,Cells_Correlation_Correlation_Mito_ER,23.0823732177929,88
"DMSO, FMF-05-176-1",-6.087661901518461,0.00038210147877762587,Cells_Correlation_Correlation_Mito_ER,3.417821281537657,89
"FMF-04-159-2, FMF-05-176-1",17.394658880299247,1.5859779239161543e-07,Cells_Correlation_Correlation_Mito_ER,6.799702862155945,90
"DMSO, FMF-04-159-2",-89.10887040790642,5.68001142942373e-18,Cells_Correlation_Correlation_Mito_RNA,17.245650790392737,91
"DMSO, FMF-05-176-1",-6.803483120010207,0.00019639095712004021,Cells_Correlation_Correlation_Mito_RNA,3.7068785133071236,92
"FMF-04-159-2, FMF-05-176-1",23.35545289574373,6.975617032993927e-09,Cells_Correlation_Correlation_Mito_RNA,8.156417370538644,93
"DMSO, FMF-04-159-2",-55.16776538796817,2.5881395839323958e-17,Cells_Correlation_Correlation_RNA_AGP,16.58701230493654,94
"DMSO, FMF-05-176-1",-20.360721228472492,5.500253069374496e-09,Cells_Correlation_Correlation_RNA_AGP,8.259617327941317,95
"FMF-04-159-2, FMF-05-176-1",15.541723580729606,3.845162253119132e-09,Cells_Correlation_Correlation_RNA_AGP,8.415085329686326,96
"DMSO, FMF-04-159-2",19.256746156533723,5.38096639251516e-09,Cells_Correlation_K_AGP_DNA,8.269139720384429,97
"DMSO, FMF-05-176-1",30.848554872134244,6.605983878172826e-13,Cells_Correlation_K_AGP_DNA,12.180062490533967,98
"FMF-04-159-2, FMF-05-176-1",4.161337958831766,0.0011449447145791048,Cells_Correlation_K_AGP_DNA,2.941215483396494,99
"DMSO, FMF-04-159-2",-5.0757706311463275,0.0013417841032540988,Cells_Correlation_K_AGP_Mito,2.8723173577201893,100
"DMSO, FMF-05-176-1",0.42542084453916124,0.6824252757882308,Cells_Correlation_K_AGP_Mito,0.16594489606669793,101
"FMF-04-159-2, FMF-05-176-1",4.671655257618947,0.0006883138251464414,Cells_Correlation_K_AGP_Mito,3.1622135073247906,102
"DMSO, FMF-04-159-2",-16.222972096262744,3.3683287923722057e-07,Cells_Correlation_K_DNA_AGP,6.472585522355432,103
"DMSO, FMF-05-176-1",-25.348530534133637,3.4732413135440526e-09,Cells_Correlation_K_DNA_AGP,8.45926504176847,104
"FMF-04-159-2, FMF-05-176-1",-1.6616166753282058,0.12132849431959496,Cells_Correlation_K_DNA_AGP,0.9160371919404362,105
"DMSO, FMF-04-159-2",-3.4487185409085392,0.010171249473121426,Cells_Correlation_K_DNA_ER,1.9926256934931188,106
"DMSO, FMF-05-176-1",-6.380271122904161,0.0003111849815959868,Cells_Correlation_K_DNA_ER,3.5069813710890956,107
"FMF-04-159-2, FMF-05-176-1",-1.577398027841502,0.137506384646303,Cells_Correlation_K_DNA_ER,0.8616771363625615,108
"DMSO, FMF-04-159-2",-6.264256351642858,0.0003981136216753715,Cells_Correlation_K_DNA_Mito,3.3999929625383825,109
"DMSO, FMF-05-176-1",-2.939099691509455,0.020655916746805846,Cells_Correlation_K_DNA_Mito,1.6849555254879804,110
"FMF-04-159-2, FMF-05-176-1",4.213040951661867,0.0016083648935583182,Cells_Correlation_K_DNA_Mito,2.793615414989853,111
"DMSO, FMF-04-159-2",14.062935807489275,1.0463524525211884e-09,Cells_Correlation_K_ER_RNA,8.980322003420458,112
"DMSO, FMF-05-176-1",10.716323684871488,4.46155940317898e-08,Cells_Correlation_K_ER_RNA,7.350513320250305,113
"FMF-04-159-2, FMF-05-176-1",-2.6709162702459355,0.018271986438822625,Cells_Correlation_K_ER_RNA,1.7382142357605752,114
"DMSO, FMF-04-159-2",9.719820940226215,1.270546844515166e-05,Cells_Correlation_K_Mito_DNA,4.896009318067845,115
"DMSO, FMF-05-176-1",2.6066793651644415,0.03293111657976,Cells_Correlation_K_Mito_DNA,1.4823935436213072,116
"FMF-04-159-2, FMF-05-176-1",-4.318725692201378,0.0007631894807385538,Cells_Correlation_K_Mito_DNA,3.117367624269218,117
"DMSO, FMF-04-159-2",-12.818444159189049,3.492130827929232e-07,Cells_Correlation_K_RNA_ER,6.45690949440993,118
"DMSO, FMF-05-176-1",-8.61099950089846,7.533289500986495e-06,Cells_Correlation_K_RNA_ER,5.123015342501696,119
"FMF-04-159-2, FMF-05-176-1",3.846565569054294,0.0018048673450738097,Cells_Correlation_K_RNA_ER,2.7435547125503232,120
"DMSO, FMF-04-159-2",-37.50117602099517,7.802250499735801e-11,Cells_Correlation_Overlap_DNA_AGP,10.10778011030383,121
"DMSO, FMF-05-176-1",-5.3895493875393985,0.0008500558013222532,Cells_Correlation_Overlap_DNA_AGP,3.070552564390529,122
"FMF-04-159-2, FMF-05-176-1",12.986690305025302,9.476243081793702e-08,Cells_Correlation_Overlap_DNA_AGP,7.023363807412376,123
"DMSO, FMF-04-159-2",-18.443269000255302,8.33574348156717e-09,Cells_Correlation_Overlap_DNA_ER,8.079055658518401,124
"DMSO, FMF-05-176-1",3.226652201235708,0.012268672418383517,Cells_Correlation_Overlap_DNA_ER,1.9112024293319831,125
"FMF-04-159-2, FMF-05-176-1",13.273605496197222,2.2440595393925046e-08,Cells_Correlation_Overlap_DNA_ER,7.64896562456089,126
"DMSO, FMF-04-159-2",1.1296407764072365,0.2887632156375723,Cells_Correlation_Overlap_DNA_Mito,0.5394581305729318,127
"DMSO, FMF-05-176-1",-3.219376689370568,0.012419426043906443,Cells_Correlation_Overlap_DNA_Mito,1.9058984743465588,128
"FMF-04-159-2, FMF-05-176-1",-3.37821534668024,0.004991809881143741,Cells_Correlation_Overlap_DNA_Mito,2.301741963618601,129
"DMSO, FMF-04-159-2",-12.024857648261944,7.909894243548311e-07,Cells_Correlation_Overlap_DNA_RNA,6.10182932304473,130
"DMSO, FMF-05-176-1",-5.856442301395695,0.00047819329794583095,Cells_Correlation_Overlap_DNA_RNA,3.320396514973778,131
"FMF-04-159-2, FMF-05-176-1",0.7280357145425599,0.4822869909428028,Cells_Correlation_Overlap_DNA_RNA,0.3166944524425218,132
"DMSO, FMF-04-159-2",16.558280140032853,1.4593574094409302e-07,Cells_Correlation_Overlap_ER_AGP,6.835838332548675,133
"DMSO, FMF-05-176-1",13.092494016559982,1.8918017884662433e-06,Cells_Correlation_Overlap_ER_AGP,5.7231243682961646,134
"FMF-04-159-2, FMF-05-176-1",1.2843794683883265,0.22252328833915286,Cells_Correlation_Overlap_ER_AGP,0.6526245308946254,135
"DMSO, FMF-04-159-2",-41.61436344042155,2.9416560585637526e-11,Cells_Correlation_Overlap_ER_RNA,10.531408106795395,136
"DMSO, FMF-05-176-1",11.830087572994586,5.560352999675295e-07,Cells_Correlation_Overlap_ER_RNA,6.254897636305591,137
"FMF-04-159-2, FMF-05-176-1",41.946463996917345,1.0389187822226138e-15,Cells_Correlation_Overlap_ER_RNA,14.983418402213017,138
"DMSO, FMF-04-159-2",11.450719949689015,1.8295473050810397e-06,Cells_Correlation_Overlap_Mito_AGP,5.737656356841456,139
"DMSO, FMF-05-176-1",17.592002720218275,8.717262951773333e-09,Cells_Correlation_Overlap_Mito_AGP,8.05961985354608,140
"FMF-04-159-2, FMF-05-176-1",1.731815620547805,0.10714743439846462,Cells_Correlation_Overlap_Mito_AGP,0.9700182235015675,141
"DMSO, FMF-04-159-2",22.634305347020693,7.044019867979271e-09,Cells_Correlation_Overlap_Mito_RNA,8.152179427755641,142
"DMSO, FMF-05-176-1",13.160686990146077,6.900017507278518e-07,Cells_Correlation_Overlap_Mito_RNA,6.161149807334512,143
"FMF-04-159-2, FMF-05-176-1",-6.621436658975251,1.1545570454455788e-05,Cells_Correlation_Overlap_Mito_RNA,4.9375846041845,144
"DMSO, FMF-04-159-2",-0.2204744135755404,0.8312813182517454,Cells_Correlation_Overlap_RNA_AGP,0.08025197947807255,145
"DMSO, FMF-05-176-1",8.738475634243889,2.9173772639407904e-05,Cells_Correlation_Overlap_RNA_AGP,4.535007405964508,146
"FMF-04-159-2, FMF-05-176-1",6.345784086057778,1.8283371495733658e-05,Cells_Correlation_Overlap_RNA_AGP,4.73794371631654,147
"DMSO, FMF-04-159-2",-29.016915320341056,8.312745187458431e-09,Cells_Granularity_11_ER,8.0802555318254,148
"DMSO, FMF-05-176-1",-15.380794220478593,2.528851864055362e-07,Cells_Granularity_11_ER,6.5970766101603795,149
"FMF-04-159-2, FMF-05-176-1",18.871566821812316,2.2012645757939963e-09,Cells_Granularity_11_ER,8.657327755310439,150
"DMSO, FMF-04-159-2",-24.56408961043334,4.203672090360616e-08,Cells_Granularity_12_RNA,7.376371168690694,151
"DMSO, FMF-05-176-1",-15.045824837199548,5.541055454288414e-07,Cells_Granularity_12_RNA,6.256407503445773,152
"FMF-04-159-2, FMF-05-176-1",19.004383185622252,3.8399896319355713e-08,Cells_Granularity_12_RNA,7.41566994823644,153
"DMSO, FMF-04-159-2",-21.744877343688536,9.845607281425079e-08,Cells_Granularity_13_ER,7.0067574912233805,154
"DMSO, FMF-05-176-1",-20.318752984098733,1.5266903992240288e-08,Cells_Granularity_13_ER,7.816249025511475,155
"FMF-04-159-2, FMF-05-176-1",16.980431244702945,2.538755846232647e-07,Cells_Granularity_13_ER,6.595379063495101,156
"DMSO, FMF-04-159-2",-29.940568459098106,1.0544524609091522e-08,Cells_Granularity_13_RNA,7.976972995279853,157
"DMSO, FMF-05-176-1",-17.153463306745234,2.2944637966229435e-07,Cells_Granularity_13_RNA,6.639318790464822,158
"FMF-04-159-2, FMF-05-176-1",23.239246900335434,6.22046044536876e-09,Cells_Granularity_13_RNA,8.206177467160993,159
"DMSO, FMF-04-159-2",15.603525420903287,3.9617570814299175e-07,Cells_Granularity_2_AGP,6.402112157123779,160
"DMSO, FMF-05-176-1",9.649228097537405,2.0102268863537406e-05,Cells_Granularity_2_AGP,4.6967549227135486,161
"FMF-04-159-2, FMF-05-176-1",-0.7354338632934109,0.47600047822219926,Cells_Granularity_2_AGP,0.32239261095774646,162
"DMSO, FMF-04-159-2",17.00250032221177,9.892334205023618e-08,Cells_Granularity_2_ER,7.004701219752534,163
"DMSO, FMF-05-176-1",9.81357476889897,1.757757724671701e-05,Cells_Granularity_2_ER,4.75504098483057,164
"FMF-04-159-2, FMF-05-176-1",0.5271453396321606,0.6089439621029895,Cells_Granularity_2_ER,0.2154226713559838,165
"DMSO, FMF-04-159-2",-18.06185211753223,8.704697100830136e-08,Cells_Granularity_2_Mito,7.060246336519857,166
"DMSO, FMF-05-176-1",6.010050378329049,0.00046022846517956715,Cells_Granularity_2_Mito,3.337026523676718,167
"FMF-04-159-2, FMF-05-176-1",14.163784531501546,2.86468254614831e-08,Cells_Granularity_2_Mito,7.542923497987974,168
"DMSO, FMF-04-159-2",23.472310320804468,1.1016782468682553e-10,Cells_Granularity_2_RNA,9.957945225822769,169
"DMSO, FMF-05-176-1",3.060880133244295,0.015967620462138104,Cells_Granularity_2_RNA,1.7967597987745167,170
"FMF-04-159-2, FMF-05-176-1",-8.535822929554088,6.32379271622725e-06,Cells_Granularity_2_RNA,5.199022373982407,171
"DMSO, FMF-04-159-2",34.18200373890189,4.964325190239723e-10,Cells_Granularity_3_AGP,9.30413977759616,172
"DMSO, FMF-05-176-1",9.690012157342066,2.2278072341746518e-05,Cells_Granularity_3_AGP,4.652122390139263,173
"FMF-04-159-2, FMF-05-176-1",-4.560112306614996,0.00124284911753418,Cells_Granularity_3_AGP,2.9055815917120884,174
"DMSO, FMF-04-159-2",52.83160296105946,4.509776331616332e-19,Cells_Granularity_3_ER,18.345844997003105,175
"DMSO, FMF-05-176-1",15.577626965449188,5.519317684222529e-07,Cells_Granularity_3_ER,6.258114607831073,176
"FMF-04-159-2, FMF-05-176-1",-1.2884931471529792,0.23366450680024142,Cells_Granularity_3_ER,0.6314072511142251,177
"DMSO, FMF-04-159-2",-20.639799558925343,1.1486330716547616e-08,Cells_Granularity_3_Mito,7.939818683588197,178
"DMSO, FMF-05-176-1",11.296877986494307,6.52361520707341e-06,Cells_Granularity_3_Mito,5.1855116635687875,179
"FMF-04-159-2, FMF-05-176-1",19.66797880864379,2.524320009214577e-09,Cells_Granularity_3_Mito,8.597855590225642,180
"DMSO, FMF-04-159-2",21.443349296336574,1.3542782786346262e-08,Cells_Granularity_3_RNA,7.868292087159072,181
"DMSO, FMF-05-176-1",6.934600773565752,0.00016863296233865638,Cells_Granularity_3_RNA,3.7730575307634666,182
"FMF-04-159-2, FMF-05-176-1",-5.211189687829297,0.0002672884182454581,Cells_Granularity_3_RNA,3.5730198590551376,183
"DMSO, FMF-04-159-2",43.545826490407585,4.3542311339316675e-11,Cells_Granularity_4_AGP,10.361088521200566,184
"DMSO, FMF-05-176-1",11.406878225898677,7.558653752995254e-06,Cells_Granularity_4_AGP,5.121555548375641,185
"FMF-04-159-2, FMF-05-176-1",-4.3149826668800335,0.002096563297494834,Cells_Granularity_4_AGP,2.6784920212462238,186
"DMSO, FMF-04-159-2",48.040170535173004,1.1410275041821316e-18,Cells_Granularity_4_ER,17.942703886895927,187
"DMSO, FMF-05-176-1",16.48710326586989,2.644832625058716e-07,Cells_Granularity_4_ER,6.577601806545018,188
"FMF-04-159-2, FMF-05-176-1",-1.6874430076891183,0.12826809216441185,Cells_Granularity_4_ER,0.8918813648281755,189
"DMSO, FMF-04-159-2",14.52180097958264,4.02233642847148e-08,Cells_Granularity_4_RNA,7.395521607802364,190
"DMSO, FMF-05-176-1",8.140356242525316,5.0546708051104524e-05,Cells_Granularity_4_RNA,4.29630712339235,191
"FMF-04-159-2, FMF-05-176-1",0.8509185136250799,0.4149842206528329,Cells_Granularity_4_RNA,0.3819684165739024,192
"DMSO, FMF-04-159-2",23.100969115107322,1.7447460694285274e-08,Cells_Granularity_5_AGP,7.75826777138143,193
"DMSO, FMF-05-176-1",16.768703521993224,4.110821182929838e-07,Cells_Granularity_5_AGP,6.3860714142329975,194
"FMF-04-159-2, FMF-05-176-1",1.5875646273062516,0.1386854212105536,Cells_Granularity_5_AGP,0.8579691901205493,195
"DMSO, FMF-04-159-2",10.739827034548238,4.512162370809636e-06,Cells_Granularity_5_ER,5.345615280594338,196
"DMSO, FMF-05-176-1",10.223994237409258,5.632099659649142e-06,Cells_Granularity_5_ER,5.249329668984418,197
"FMF-04-159-2, FMF-05-176-1",-0.8691474967373053,0.39949028394766106,Cells_Granularity_5_ER,0.39849377875106445,198
"DMSO, FMF-04-159-2",-20.259070637180656,4.097923220043284e-08,Cells_Granularity_5_Mito,7.387436182934312,199
"DMSO, FMF-05-176-1",6.535317571743104,0.00023299680407982848,Cells_Granularity_5_Mito,3.63265003596975,200
"FMF-04-159-2, FMF-05-176-1",18.07751975401046,1.0844003850863234e-10,Cells_Granularity_5_Mito,9.964810336867247,201
"DMSO, FMF-04-159-2",-9.922841736748493,1.1711953043689779e-05,Cells_Granularity_6_ER,4.931370677483369,202
"DMSO, FMF-05-176-1",-13.628855640637635,3.926019043149069e-08,Cells_Granularity_6_ER,7.406047598186216,203
"FMF-04-159-2, FMF-05-176-1",3.0175164527263707,0.013327839908670173,Cells_Granularity_6_ER,1.8752402325638418,204
"DMSO, FMF-04-159-2",-21.96368493125574,2.8205809306764104e-09,Cells_Granularity_6_RNA,8.549661434587078,205
"DMSO, FMF-05-176-1",-9.783737350327446,1.2720699864041152e-06,Cells_Granularity_6_RNA,5.895488994133379,206
"FMF-04-159-2, FMF-05-176-1",11.545665131602876,2.459470066142871e-08,Cells_Granularity_6_RNA,7.609158458808283,207
"DMSO, FMF-04-159-2",4.9538247849638575,0.00042859071658469286,Cells_Intensity_IntegratedIntensityEdge_AGP,3.367957240153045,208
"DMSO, FMF-05-176-1",-9.46120117236718,2.661740985187704e-05,Cells_Intensity_IntegratedIntensityEdge_AGP,4.574834208131325,209
"FMF-04-159-2, FMF-05-176-1",-10.456616575998181,8.679433870320811e-06,Cells_Intensity_IntegratedIntensityEdge_AGP,5.061508601438033,210
"DMSO, FMF-04-159-2",-1.4413186471406119,0.19050489366310988,Cells_Intensity_IntegratedIntensityEdge_Mito,0.7200938637490569,211
"DMSO, FMF-05-176-1",-6.320018941934066,0.0003735946751029516,Cells_Intensity_IntegratedIntensityEdge_Mito,3.4275993224576977,212
